year,driver_race,stop_purpose,search_type,contraband_found,engage_force,count
2004,Black,Safe Movement Violation,Consent,False,False,1
2004,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2004,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2004,Black,Seat Belt Violation,,False,False,1
2004,Black,Seat Belt Violation,,False,False,1
2004,Black,Seat Belt Violation,,False,False,2
2004,Black,Seat Belt Violation,,False,False,3
2004,Black,Seat Belt Violation,,False,False,1
2004,Black,Seat Belt Violation,,False,False,3
2004,Black,Seat Belt Violation,,False,False,1
2004,Black,Seat Belt Violation,Consent,False,False,1
2004,Black,Speed Limit Violation,,False,False,1
2004,Black,Speed Limit Violation,,False,False,1
2004,Black,Speed Limit Violation,,False,False,2
2004,Black,Speed Limit Violation,,False,False,1
2004,Black,Speed Limit Violation,,False,False,6
2004,Black,Speed Limit Violation,,False,False,2
2004,Black,Speed Limit Violation,,False,False,2
2004,Black,Speed Limit Violation,,False,False,2
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,3
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,1
2004,Black,Stop Light/Sign Violation,,False,False,2
2004,Black,Stop Light/Sign Violation,,False,False,2
2004,Black,Stop Light/Sign Violation,Consent,False,False,1
2004,Black,Stop Light/Sign Violation,Protective Frisk,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Equipment Violation,,False,False,1
2004,Black,Vehicle Regulatory Violation,,False,False,1
2004,Black,Vehicle Regulatory Violation,,False,False,3
2004,Black,Vehicle Regulatory Violation,,False,False,1
2004,Black,Vehicle Regulatory Violation,,False,False,1
2004,Hispanic,Driving While Impaired,,False,False,1
2004,Hispanic,Driving While Impaired,,False,False,1
2004,Hispanic,Driving While Impaired,,False,False,1
2004,Hispanic,Driving While Impaired,,False,False,1
2004,Hispanic,Investigation,,False,False,1
2004,Hispanic,Other Motor Vehicle Violation,,False,False,1
2004,Hispanic,Safe Movement Violation,,False,False,1
2004,Hispanic,Safe Movement Violation,Search Incident to Arrest,False,False,1
2004,Hispanic,Safe Movement Violation,Search Incident to Arrest,True,False,1
2004,Hispanic,Seat Belt Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,,False,False,1
2004,Hispanic,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2004,Hispanic,Vehicle Equipment Violation,,False,False,1
2004,Hispanic,Vehicle Regulatory Violation,,False,False,1
2004,Hispanic,Vehicle Regulatory Violation,Search Incident to Arrest,False,False,2
2004,Native American,Stop Light/Sign Violation,,False,False,1
2004,Other,Investigation,Search Incident to Arrest,False,False,1
2004,Other,Other Motor Vehicle Violation,,False,False,1
2004,Other,Safe Movement Violation,,False,False,1
2004,White,Driving While Impaired,,False,False,1
2004,White,Driving While Impaired,,False,False,1
2004,White,Driving While Impaired,,False,False,2
2004,White,Driving While Impaired,,False,False,1
2004,White,Driving While Impaired,,False,False,1
2004,White,Driving While Impaired,Search Incident to Arrest,False,False,1
2004,White,Driving While Impaired,Search Incident to Arrest,False,False,1
2004,White,Driving While Impaired,Search Incident to Arrest,True,False,1
2004,White,Driving While Impaired,Search Incident to Arrest,True,False,1
2004,White,Investigation,,False,False,1
2004,White,Investigation,,False,False,1
2004,White,Investigation,,False,False,2
2004,White,Investigation,,False,False,1
2004,White,Investigation,Consent,False,False,1
2004,White,Other Motor Vehicle Violation,,False,False,1
2004,White,Other Motor Vehicle Violation,,False,False,1
2004,White,Other Motor Vehicle Violation,,False,False,1
2004,White,Other Motor Vehicle Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,3
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,2
2004,White,Safe Movement Violation,,False,False,1
2004,White,Safe Movement Violation,,False,False,2
2004,White,Seat Belt Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,2
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,8
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,2
2004,White,Speed Limit Violation,,False,False,2
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Speed Limit Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,2
2004,White,Stop Light/Sign Violation,,False,False,3
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,,False,False,1
2004,White,Stop Light/Sign Violation,Probable Cause,False,False,1
2004,White,Vehicle Equipment Violation,,False,False,1
2004,White,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2004,White,Vehicle Regulatory Violation,,False,False,1
2004,White,Vehicle Regulatory Violation,Search Incident to Arrest,False,False,1
2005,Asian,Speed Limit Violation,,False,False,1
2005,Asian,Stop Light/Sign Violation,,False,False,1
2005,Black,Investigation,,False,False,3
2005,Black,Investigation,,False,False,1
2005,Black,Investigation,Search Incident to Arrest,False,False,1
2005,Black,Other Motor Vehicle Violation,,False,False,1
2005,Black,Other Motor Vehicle Violation,,False,False,1
2005,Black,Other Motor Vehicle Violation,,False,False,1
2005,Black,Other Motor Vehicle Violation,,False,False,3
2005,Black,Other Motor Vehicle Violation,,False,False,1
2005,Black,Other Motor Vehicle Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Safe Movement Violation,,False,False,1
2005,Black,Seat Belt Violation,,False,False,1
2005,Black,Seat Belt Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Speed Limit Violation,,False,False,2
2005,Black,Speed Limit Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,3
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,,False,False,1
2005,Black,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2005,Black,Vehicle Equipment Violation,,False,False,1
2005,Black,Vehicle Equipment Violation,,False,False,1
2005,Black,Vehicle Equipment Violation,,False,False,1
2005,Black,Vehicle Regulatory Violation,,False,False,1
2005,Black,Vehicle Regulatory Violation,,False,False,3
2005,Black,Vehicle Regulatory Violation,,False,False,1
2005,Black,Vehicle Regulatory Violation,,False,False,4
2005,Hispanic,Investigation,,False,False,1
2005,Hispanic,Safe Movement Violation,,False,False,1
2005,Hispanic,Safe Movement Violation,,False,False,1
2005,Hispanic,Speed Limit Violation,,False,False,1
2005,Hispanic,Stop Light/Sign Violation,,False,False,1
2005,Hispanic,Vehicle Regulatory Violation,,False,False,1
2005,Other,Safe Movement Violation,,False,False,1
2005,Other,Safe Movement Violation,,False,False,1
2005,Other,Safe Movement Violation,,False,False,1
2005,White,Driving While Impaired,Protective Frisk,False,False,1
2005,White,Driving While Impaired,Search Incident to Arrest,False,False,1
2005,White,Investigation,,False,False,1
2005,White,Investigation,Protective Frisk,False,False,1
2005,White,Investigation,Search Incident to Arrest,False,False,1
2005,White,Other Motor Vehicle Violation,,False,False,1
2005,White,Other Motor Vehicle Violation,,False,False,1
2005,White,Other Motor Vehicle Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,,False,False,1
2005,White,Safe Movement Violation,Search Incident to Arrest,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Speed Limit Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,1
2005,White,Stop Light/Sign Violation,,False,False,2
2005,White,Vehicle Equipment Violation,,False,False,1
2005,White,Vehicle Regulatory Violation,,False,False,1
2005,White,Vehicle Regulatory Violation,,False,False,1
2006,Asian,Stop Light/Sign Violation,,False,False,1
2006,Black,Driving While Impaired,Search Incident to Arrest,True,False,1
2006,Black,Investigation,,False,False,1
2006,Black,Investigation,,False,False,1
2006,Black,Investigation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,,False,False,1
2006,Black,Other Motor Vehicle Violation,Search Warrant,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,,False,False,1
2006,Black,Safe Movement Violation,Search Incident to Arrest,True,False,1
2006,Black,Seat Belt Violation,,False,False,1
2006,Black,Seat Belt Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,2
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,2
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,2
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Speed Limit Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,2
2006,Black,Stop Light/Sign Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,2
2006,Black,Stop Light/Sign Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,2
2006,Black,Stop Light/Sign Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,1
2006,Black,Stop Light/Sign Violation,,False,False,2
2006,Black,Vehicle Regulatory Violation,,False,False,6
2006,Black,Vehicle Regulatory Violation,,False,False,1
2006,Black,Vehicle Regulatory Violation,,False,False,1
2006,Hispanic,Other Motor Vehicle Violation,,False,False,1
2006,Hispanic,Other Motor Vehicle Violation,,False,False,2
2006,Hispanic,Other Motor Vehicle Violation,,False,False,1
2006,Hispanic,Safe Movement Violation,,False,False,1
2006,Hispanic,Safe Movement Violation,,False,False,1
2006,Hispanic,Safe Movement Violation,Search Incident to Arrest,False,False,1
2006,Hispanic,Speed Limit Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,,False,False,2
2006,Hispanic,Stop Light/Sign Violation,,False,False,2
2006,Hispanic,Stop Light/Sign Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,,False,False,1
2006,Hispanic,Stop Light/Sign Violation,Protective Frisk,False,False,1
2006,Hispanic,Vehicle Regulatory Violation,,False,False,1
2006,Other,Other Motor Vehicle Violation,,False,False,1
2006,Other,Stop Light/Sign Violation,,False,False,1
2006,White,Driving While Impaired,,False,False,1
2006,White,Driving While Impaired,,False,False,1
2006,White,Investigation,,False,False,1
2006,White,Investigation,,False,False,1
2006,White,Other Motor Vehicle Violation,,False,False,1
2006,White,Other Motor Vehicle Violation,,False,False,1
2006,White,Other Motor Vehicle Violation,Consent,False,False,1
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,3
2006,White,Safe Movement Violation,,False,False,2
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,1
2006,White,Safe Movement Violation,,False,False,2
2006,White,Seat Belt Violation,,False,False,2
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,2
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,1
2006,White,Speed Limit Violation,,False,False,4
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,1
2006,White,Stop Light/Sign Violation,,False,False,2
2006,White,Stop Light/Sign Violation,,False,False,2
2006,White,Vehicle Equipment Violation,,False,False,1
2006,White,Vehicle Equipment Violation,,False,False,1
2006,White,Vehicle Equipment Violation,,False,False,1
2006,White,Vehicle Equipment Violation,,False,False,1
2006,White,Vehicle Equipment Violation,Search Incident to Arrest,True,False,1
2006,White,Vehicle Regulatory Violation,,False,False,1
2006,White,Vehicle Regulatory Violation,,False,False,1
2006,White,Vehicle Regulatory Violation,,False,False,1
2007,Asian,Safe Movement Violation,,False,False,1
2007,Asian,Speed Limit Violation,,False,False,1
2007,Asian,Speed Limit Violation,,False,False,1
2007,Black,Driving While Impaired,,False,False,1
2007,Black,Driving While Impaired,,False,False,1
2007,Black,Investigation,Consent,False,False,1
2007,Black,Investigation,Search Incident to Arrest,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,3
2007,Black,Other Motor Vehicle Violation,,False,False,2
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,,False,False,1
2007,Black,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2007,Black,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,2
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,2
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,2
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Safe Movement Violation,,False,False,1
2007,Black,Seat Belt Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,2
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,2
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,2
2007,Black,Speed Limit Violation,,False,False,2
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,5
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,,False,False,2
2007,Black,Speed Limit Violation,,False,False,1
2007,Black,Speed Limit Violation,Search Incident to Arrest,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,3
2007,Black,Stop Light/Sign Violation,,False,False,3
2007,Black,Stop Light/Sign Violation,,False,False,3
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,2
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Stop Light/Sign Violation,,False,False,1
2007,Black,Vehicle Equipment Violation,,False,False,1
2007,Black,Vehicle Equipment Violation,,False,False,1
2007,Black,Vehicle Equipment Violation,,False,False,1
2007,Black,Vehicle Equipment Violation,,False,False,1
2007,Black,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2007,Black,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2007,Black,Vehicle Regulatory Violation,,False,False,1
2007,Black,Vehicle Regulatory Violation,,False,False,1
2007,Black,Vehicle Regulatory Violation,,False,False,1
2007,Hispanic,Driving While Impaired,,False,False,1
2007,Hispanic,Investigation,,False,False,1
2007,Hispanic,Investigation,Search Incident to Arrest,False,False,1
2007,Hispanic,Other Motor Vehicle Violation,,False,False,1
2007,Hispanic,Other Motor Vehicle Violation,,False,False,1
2007,Hispanic,Other Motor Vehicle Violation,,False,False,1
2007,Hispanic,Other Motor Vehicle Violation,Probable Cause,False,False,1
2007,Hispanic,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2007,Hispanic,Safe Movement Violation,,False,False,1
2007,Hispanic,Safe Movement Violation,,False,False,1
2007,Hispanic,Safe Movement Violation,,False,False,1
2007,Hispanic,Safe Movement Violation,,False,False,1
2007,Hispanic,Safe Movement Violation,Search Incident to Arrest,False,False,1
2007,Hispanic,Speed Limit Violation,,False,False,1
2007,Hispanic,Speed Limit Violation,,False,False,1
2007,Hispanic,Speed Limit Violation,,False,False,1
2007,Hispanic,Speed Limit Violation,,False,False,1
2007,Hispanic,Speed Limit Violation,,False,False,1
2007,Hispanic,Speed Limit Violation,Probable Cause,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,2
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,,False,False,1
2007,Hispanic,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2007,Hispanic,Vehicle Equipment Violation,,False,False,1
2007,Hispanic,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2007,Hispanic,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2007,Native American,Stop Light/Sign Violation,,False,False,1
2007,Other,Other Motor Vehicle Violation,,False,False,1
2007,Other,Speed Limit Violation,,False,False,1
2007,Other,Speed Limit Violation,,False,False,1
2007,Other,Stop Light/Sign Violation,,False,False,1
2007,Other,Stop Light/Sign Violation,,False,False,1
2007,White,Driving While Impaired,,False,False,2
2007,White,Driving While Impaired,,False,False,2
2007,White,Driving While Impaired,Probable Cause,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,4
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,2
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Other Motor Vehicle Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,3
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,1
2007,White,Safe Movement Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,4
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,2
2007,White,Speed Limit Violation,,False,False,4
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,,False,False,1
2007,White,Speed Limit Violation,Consent,False,False,1
2007,White,Speed Limit Violation,Search Incident to Arrest,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
